Series Name,Series Code,Country Name,countrycode,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2773.334856,..,..,..,..,..,..,..,..,..,..,..,..,..,2397.381442,2442.899311,2629.672295,2765.544835,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,317.4282446,..,..,..,..,..,..,..,..,..,..,..,..,..,453.3864558,404.6940548,392.8853983,377.9885018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Post-demographic dividend,PST,2808.745298,2845.688524,2967.032559,3126.481652,3236.20464,3322.453963,3452.066154,3598.602051,3790.196242,4002.907527,4341.014498,4136.25056,4302.951825,4497.883964,4396.000365,4253.998752,4495.691245,4566.659594,4663.703731,4735.860313,4571.860541,4426.500494,4274.990106,4266.244236,4422.2343,4488.472599,4504.334891,4619.277218,4740.881543,4801.777064,4745.090728,4756.301872,4723.340527,4725.9982,4746.89195,4813.392078,4906.170396,4911.918138,4897.311271,4959.355114,5042.170707,5006.403576,5011.530686,5053.395626,5121.997175,5103.022656,5059.908538,5048.158579,4952.321574,4686.494475,4836.275491,4712.568713,4642.888365,4631.890619,4578.828226,4761.334829,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,515.4410334,516.6194476,518.2810509,516.0984431,515.9865204,523.9170024,525.6667689,529.9519749,534.7215071,531.0930701,527.7612239,528.01788,533.227366,526.8007734,533.022683,532.0485762,529.1801447,539.722322,543.4853902,537.7094861,527.2401249,550.3049746,563.2790633,558.9881106,549.7605762,552.4739667,567.9532474,528.4314807,516.4221417,511.3551456,522.0870605,520.6063957,518.9332111,522.2157007,523.6280807,518.1175431,519.2560297,524.8259577,527.0114423,546.1418692,559.8128625,568.2011309,568.6381398,564.813324,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2109.339377,..,..,..,..,..,..,..,..,..,..,..,..,..,1893.572064,1949.819312,2081.783476,2177.478633,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,254.3702872,254.9520174,256.9938898,260.6112996,263.5091891,266.7298794,267.8851034,266.2940332,271.9472583,272.8110909,279.4359691,283.8895959,286.4311543,290.5648578,298.0646573,301.8661416,307.3439962,316.5301201,323.868265,330.0387762,334.9540031,340.8412081,343.1195703,348.6134264,360.5791611,364.940685,371.1626317,372.5669309,385.6687621,387.909999,386.827886,390.0227769,393.9968853,407.7499777,416.4790384,430.6229284,447.0907319,458.0069217,490.610484,504.352307,516.485856,532.2854149,537.4279863,561.15302,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,254.3702872,254.9520174,256.9938898,260.6112996,263.5091891,266.7298794,267.8851034,266.2940332,271.9472583,272.8110909,279.4359691,283.8895959,286.4311543,290.5648578,298.0646573,301.8661416,307.3439962,316.5301201,323.868265,330.0387762,334.9540031,340.8412081,343.1195703,348.6134264,360.5791611,364.940685,371.1626317,372.5669309,385.6687621,387.909999,386.827886,390.0227769,393.9968853,407.7499777,416.4790384,430.6229284,447.0907319,458.0069217,490.610484,504.352307,516.485856,532.2854149,537.4279863,561.15302,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,672.8729602,670.7466158,680.7680539,679.8594388,679.8418797,681.5463954,680.3423098,685.6577326,683.948849,690.8048084,704.2430055,715.1367743,707.9665221,714.92838,708.4518442,709.5210283,712.4159735,714.4140167,695.6661657,681.0610005,689.7270211,667.8262014,671.5779001,662.6675494,668.1313518,671.5253092,672.5145432,662.3908603,665.9914356,643.5091934,648.9778646,642.75001,654.1146196,666.4424176,663.633927,657.3196598,666.6772656,681.784238,667.8449588,671.190533,672.8820535,666.7396293,664.0089517,666.9227006,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,672.8729602,670.7466158,680.7680539,679.8594388,679.8418797,681.5463954,680.3423098,685.6577326,683.948849,690.8048084,704.2430055,715.1367743,707.9665221,714.92838,708.4518442,709.5210283,712.4159735,714.4140167,695.6661657,681.0852917,689.7270211,667.8262014,671.5779001,662.6675494,668.1313518,671.5253092,672.5145432,662.3908603,665.9914356,643.5091934,648.9778646,642.75001,654.1146196,666.1104065,663.355623,657.0260941,666.4510157,681.784238,667.8449588,671.190533,672.8820535,666.7396293,664.0089517,666.9227006,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,672.8729602,670.7466158,680.7680539,679.8594388,679.8418797,681.5463954,680.3423098,685.6577326,683.948849,690.8048084,704.2430055,715.1367743,707.9665221,714.92838,708.4518442,709.5210283,712.4159735,714.4140167,695.6661657,681.0610005,689.7270211,667.8262014,671.5779001,662.6675494,668.1313518,671.5253092,672.5145432,662.3908603,665.9914356,643.5091934,648.9778646,642.75001,654.1146196,666.4424176,663.633927,657.3196598,666.6772656,681.784238,667.8449588,671.190533,672.8820535,666.7396293,664.0089517,666.9227006,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,533.7996072,547.7252813,566.174704,576.2883247,608.7510021,624.9961789,660.5929413,695.5914094,708.6127622,710.7435982,706.4597669,721.8516463,721.6938323,751.3692033,761.0977099,776.266784,798.3178405,817.3981787,826.2346031,1035.382834,1018.925182,1002.822689,1010.092625,1013.367265,1047.245173,1054.372783,1060.821404,1047.122765,1053.858641,1071.663009,1091.675852,1129.662126,1219.38451,1324.191093,1404.236606,1481.753828,1559.188981,1595.807354,1633.598573,1752.555282,1822.287687,1868.412273,1907.391249,1923.800777,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,World,WLD,..,..,..,..,..,..,..,..,..,..,..,1338.761185,1373.80549,1419.699462,1392.034077,1366.926989,1421.269107,1444.975719,1475.957393,1492.465901,1453.515273,1412.276694,1381.137395,1371.419974,1402.571373,1412.389099,1414.080839,1439.979626,1464.797908,1470.717284,1657.267256,1642.871736,1615.516823,1607.753785,1593.645396,1607.998192,1624.515671,1617.080991,1601.197164,1612.61659,1624.793855,1623.028508,1635.07479,1673.473099,1723.590398,1750.074432,1778.85533,1805.368066,1810.429424,1776.803877,1854.110759,1860.218692,1869.424483,1871.251497,1897.280056,..,..,..,..,..,..,..,..,..
