Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78753000497818,0.777809977531433,0.848039984703064,0.838540017604828,0.882759988307953,0.888329982757568,0.959710001945496,1.02373003959656,1.04088997840881,1.09956002235413,1.17701995372772,1.24053001403809,1.32500004768372,1.36363995075226,1.35995995998383,1.33341002464294,1.29876005649567,1.27481997013092,1.24159002304077,1.22178995609283,1.18985998630524,1.20976996421814,1.24151003360748,1.25024998188019,1.41039001941681,1.42929005622864,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.183559998869896,..,..,..,0.143920004367828,..,..,..,0.182099997997284,..,0.174199998378754,..,0.114440001547337,..,0.132410004734993,..,..,0.0973000004887581,0.096050001680851,0.102909997105598,0.120339997112751,0.118179999291897,0.119489997625351,..,0.115970000624657,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.573949992656708,0.273739993572235,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0400799997150898,0.113899998366833,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.530070006847382,0.472770005464554,0.374830007553101,0.322470009326935,0.280800014734268,0.238250002264977,0.224999994039536,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.27394008636475,..,3.38131999969482,..,3.87380003929138,..,3.57947993278503,3.36128997802734,3.35958003997803,3.47499990463257,3.23382997512817,3.46999001502991,3.39527988433838,3.1678900718689,3.18702006340027,3.23024988174438,3.26042008399963,3.10184001922607,3.21902990341187,3.24735999107361,3.36279010772705,3.32105994224548,3.38757991790771,3.48959994316101,3.41742992401123,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.37649011611938,..,..,..,2.26385998725891,..,..,..,2.60818004608154,..,..,..,2.65296006202698,..,..,..,2.8745698928833,..,..,3.07832002639771,..,3.07698011398315,..,3.19679999351501,..,3.35917997360229,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0194199997931719,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0895299986004829,0.0706799998879433,0.068850003182888,0.0669699981808662,0.0957000032067299,0.107320003211498,0.067780002951622,0.0698300004005432,0.0857700034976006,0.089139997959137,0.121480002999306,0.114320002496243,0.118510000407696,0.116240002214909,0.103399999439716,0.106219999492168,0.109569996595383,0.0940100029110909,0.0936700031161308,0.0896899998188019,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.334619998931885,..,..,0.373070001602173,..,..,0.514559984207153,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.119180001318455,0.102140001952648,..,0.248359993100166,0.244709998369217,0.252310007810593,0.23055000603199,0.245340004563332,0.23827999830246,0.218889996409416,0.232710003852844,0.200800001621246,0.203309997916222,0.234549999237061,..,0.361460000276566,..,0.441639989614487,0.479880005121231,0.616089999675751,0.778289973735809,1.00165998935699,1.11373996734619,1.14316999912262,1.32818996906281,1.20972001552582,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.172749996185303,..,0.164279997348785,..,0.196140006184578,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.103249996900558,0.115529999136925,0.127149999141693,0.122919999063015,0.108000002801418,0.104170002043247,0.131779998540878,0.115010000765324,0.114409998059273,0.114309996366501,0.0723299980163574,0.0592200011014938,0.0307199992239475,0.0566500015556812,0.0477100014686584,0.0402400009334087,0.0415900014340878,0.0541100017726421,0.0765300020575523,0.0804800018668175,0.0870900005102158,0.0860600024461746,0.0822200030088425,0.059409998357296,0.0643400028347969,0.0538199990987778,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.543020009994507,0.650439977645874,0.730949997901917,0.7119500041008,0.677290022373199,0.66540002822876,0.63933002948761,0.706439971923828,0.658060014247894,0.674579977989197,0.649370014667511,0.637000024318695,0.619880020618439,0.594129979610443,0.56538999080658,0.699540019035339,0.716449975967407,0.746580004692078,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.451590001583099,0.491690009832382,0.361979991197586,0.455570012331009,0.465579986572266,0.522469997406006,0.509039998054504,0.465319991111755,0.497130006551743,0.563809990882874,0.552919983863831,0.686160027980804,0.687409996986389,0.803619980812073,0.793690025806427,0.793929994106293,0.825950026512146,0.812059998512268,0.856400012969971,0.876890003681183,1.11978995800018,1.17631995677948,1.2717399597168,1.32146000862122,1.36757004261017,1.40351998806,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.367559999227524,0.25611999630928,0.260560005903244,0.215139999985695,0.300330013036728,0.388209998607635,0.326319992542267,0.255470007658005,0.359899997711182,..,..,..,0.142649993300438,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.19229996204376,1.06992995738983,0.96968001127243,0.929040014743805,0.989440023899078,0.962689995765686,1.07166004180908,1.04392004013062,0.995180010795593,0.914030015468597,0.818690001964569,0.809909999370575,0.825959980487823,0.802789986133575,0.710900008678436,0.723630011081696,0.732999980449677,0.650340020656586,0.614769995212555,0.483390003442764,0.448790013790131,0.471130013465881,0.43384000658989,0.403180003166199,0.376899987459183,0.326959997415543,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.486220002174377,..,..,0.675230026245117,0.865700006484985,0.931800007820129,..,1.26389002799988,1.31064999103546,1.48830997943878,1.49524998664856,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.57321000099182,1.53640997409821,1.54648995399475,1.62127995491028,1.60906004905701,1.59658002853394,1.61372995376587,1.57962000370026,1.52997994422913,1.54904997348785,1.57539999485016,1.61708998680115,1.6078599691391,1.66659998893738,1.63496994972229,1.6452100276947,1.57631003856659,1.62011003494263,2.26449990272522,2.27027010917664,2.31145000457764,2.3231999874115,2.70481991767883,2.66551995277405,2.93144011497498,2.91476011276245,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.45012998580933,2.47713994979858,2.4962100982666,2.54362010955811,2.6198399066925,2.63715004920959,2.54745006561279,2.55014991760254,2.48686003684998,2.50192999839783,2.54544997215271,2.61515998840332,2.74481010437012,2.79182004928589,2.71444988250732,2.73802995681763,2.6728401184082,2.70215010643005,2.71785998344421,2.78699994087219,2.85349988937378,2.90432000160217,3.0100998878479,3.170490026474,3.46777009963989,3.45705008506775,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.265009999275208,0.349940001964569,0.191860005259514,0.224169999361038,0.209250003099442,..,0.238179996609688,..,..,0.460310012102127,0.363849997520447,0.421590000391006,0.374410003423691,0.402390003204346,0.328819990158081,0.329620003700256,0.308079987764359,0.291180014610291,0.317070007324219,0.351090013980865,0.373910009860992,0.440519988536835,0.505940020084381,0.426670014858246,0.446619987487793,0.420349985361099,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.360630005598068,0.345440000295639,0.293559998273849,0.268249988555908,0.270410001277924,0.237409994006157,0.223949998617172,0.217209994792938,0.193540006875992,0.203150004148483,0.154300004243851,0.14877000451088,0.155120000243187,0.155000001192093,0.153349995613098,0.164969995617867,0.172380000352859,0.148340001702309,0.123939998447895,0.113059997558594,0.13850000500679,0.131600007414818,0.160219997167587,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.189070001244545,0.31742000579834,0.201100006699562,0.238030001521111,0.240140005946159,0.188229992985725,0.152960002422333,0.250099986791611,0.31852999329567,0.337130010128021,0.439999997615814,0.689999997615814,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Viet Nam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.192729994654655,..,..,..,..,..,..,..,..,0.149550005793571,..,0.299320012331009,..,0.356290012598038,..,0.418949991464615,..,0.416519999504089,..,0.425330013036728,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0661699995398521,0.0377600006759167,0.0342399999499321,0.0293600000441074,0.0312200002372265,0.0271700005978346,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.197229996323586,0.149140000343323,0.356460005044937,0.361559987068176,..,..,0.454340010881424,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0110400002449751,0.00736999977380037,..,..,..,..,0.00543999997898936,0.00846999976783991,0.0222299993038177,0.0249300003051758,..,..,0.278189986944199,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.59464452463139,0.626202115763044,0.627616223039311,..,0.661791789518898,..,..,0.586981535422348,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.151699395451419,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.556098181735484,..,..,..,..,..,..,..,..,0.702448749247632,0.709210494558301,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.724150395773045,0.75000425618618,0.732533782736859,0.737027179082049,0.745464725166499,0.749527224054594,0.738582685500012,0.730879594844631,0.73405765629793,0.73505355803555,0.751338231810622,0.755630835898825,0.78096928878334,0.824702396618147,0.872273064380973,0.953552203127675,1.0527778305668,1.0657241330186,1.09120674666116,1.14128914717665,1.0266369655683,1.08647470137121,1.19275414649108,1.24757864479338,1.30738184338111,1.33149615741427,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.597209365247645,0.61154748474084,0.630332446420492,0.609735594713927,0.618387772075818,0.608328338488886,0.632593004854568,0.650826908084572,0.684040188749743,0.618437705162734,0.723583955854502,0.71431693908869,0.702204298699516,0.617594356704637,..,0.713056999518774,0.753119995276962,0.720080969347718,0.733812095349877,0.761264744012841,0.824657861977683,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.18549354953732,2.26123739606345,2.22871658747764,2.29851943471947,2.23413268561969,2.28037986191264,2.24610466126672,2.32900178777982,2.31467878448084,2.39689101259065,2.39739501139208,2.34898087623511,2.35201601930812,2.2486720343445,2.3983969136802,2.32882422351889,2.48368511226115,2.27679798505552,2.4750273549477,2.32228205119854,2.33944076911114,2.31531946464291,2.35517683296441,2.3943850282443,2.57988343757518,2.67970992324757,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.46194143823194,0.563729805105876,0.626662753767115,0.692680446403363,0.727818471783198,0.797559502779469,0.909123709399567,1.00399676053754,1.10522976876559,1.17722126129046,1.2477956658167,1.24506109134426,1.34438848674662,1.40017027740934,1.68483944482899,1.61397375750613,1.8807325430988,1.70742861026796,1.94167342412826,1.90548178356657,1.90315412947133,1.9000984970267,1.91207217374831,2.02398953024816,2.19732042219998,2.35046192574672,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.46194143823194,0.563729805105876,0.626662753767115,0.692680446403363,0.727818471783198,0.797559502779469,0.909123709399567,1.00399676053754,1.10522976876559,1.17722126129046,1.2477956658167,1.24506109134426,1.34438848674662,1.40017027740934,1.68483944482899,1.61397375750613,1.8807325430988,1.70742861026796,1.94167342412826,1.90548178356657,1.90315412947133,1.9000984970267,1.91207217374831,2.02398953024816,2.19732042219998,2.35046192574672,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.73989537997778,1.71463861716844,1.74111042576317,1.76585761409391,1.8078379088049,1.7966351673702,1.8372585519182,1.80563168109089,1.78336865891954,1.78004195348412,1.80096709704712,1.80635786867271,1.89011007623125,1.98673770999543,1.99332366277787,2.03912939088534,2.09530184800181,2.11408230264942,2.14565855751437,2.13530083021688,2.13917014057575,2.17900648714638,2.21367405955429,2.25718486603823,2.33267722450509,2.30650473591988,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.65164760049898,1.6363173310934,1.60428333129906,1.69820114195131,1.68274336413343,1.7193922034159,1.69570276209548,1.72092654132847,1.69622206820765,1.6513174823143,1.65953017393493,1.66052979163084,1.72267946232205,1.81403098541181,1.77647550766297,1.78324556955018,1.82785302072477,1.80912161436855,1.92953832575332,1.99880376760375,1.98681992424749,2.04062398942322,2.0795062835945,2.13701515246609,2.20554682090354,2.20211608216829,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.610576944748133,0.463794040809826,0.52541032390493,0.497376720304747,0.537086391862211,0.537353383176565,0.502384049328531,0.51254365520692,0.561477830097077,0.541370506906857,0.617195074388639,0.603386857167287,0.669787984944231,0.650148130826648,0.623549537981914,0.642800024619912,0.624197927534869,0.632316149918671,0.655055171297136,0.818192299757781,0.830096068848727,0.85258066234567,0.852378731898731,0.87460758451511,0.88228594977511,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7583430409168,0.801241350101683,0.652403314604858,0.67890177556786,0.696851966891711,0.77646146913994,0.787376781097214,0.786123236101282,0.759606531489036,0.750430570621176,0.756825499840173,0.810305272389657,0.790986405520391,0.888305223229566,0.854746296251111,0.816270942598353,0.849037420059675,0.835184632260399,0.86047636118644,0.870058407182865,0.926405762120768,0.953674106323366,0.939737037910284,0.976911994623546,1.01755280252166,0.976088295974125,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.69837045711838,1.73145287024841,1.6995532905174,1.78553701893029,1.76400257247779,1.82297153749705,1.79074791933428,1.82749555965153,1.79552594277356,1.78427859296015,1.80485390518153,1.79879427152503,1.87606817038893,1.97112322310094,1.97147181324989,2.01786632481835,2.07918495578211,2.09907396057225,2.11987655816252,2.11948514934295,2.11896544574937,2.15412985383581,2.18703975825364,2.22557666793348,2.30071498765033,2.27497248812529,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.271266279572721,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
